source_url,source_tier,source_category,target_url,target_tier,target_category,anchor_text,suggested_position,rationale,refined_anchor,refined_source
/site/blog/aiapget-syllabus,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Career Institute fee structure,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/aiapget-syllabus,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,category-wise TNEA cutoffs,mid,category-pillar,TNEA cutoff details,haiku
/site/blog/aiapget-syllabus,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,check VITEEE cutoff,mid,sibling-post,VITEEE exam cutoff,haiku
/site/blog/aiapget-syllabus,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,EAMCET rank prediction,pre-conclusion,sibling-post,EAMCET marks vs rank,haiku
/site/blog/aiims-admissions-2025,T4,Courses & Careers,/site/blog/aakash-institute-fee-structure,T1P,Courses & Careers,current Aakash Institute fees,intro,category-pillar,Aakash Institute fee structure,haiku
/site/blog/aiims-admissions-2025,T4,Courses & Careers,/site/blog/pharm-d-course,T1P,Courses & Careers,everything about Pharm D,mid,category-pillar,the Pharm D course,haiku
/site/blog/aiims-admissions-2025,T4,Courses & Careers,/site/blog/top-bams-colleges-in-pune,T2,Courses & Careers,Pune's leading BAMS colleges,mid,sibling-post,top BAMS colleges in Pune,haiku
/site/blog/aiims-admissions-2025,T4,Courses & Careers,/site/blog/top-bsc-nursing-colleges-in-bangalore,T3,Courses & Careers,Bangalore BSc Nursing college list,pre-conclusion,sibling-post,top BSc Nursing colleges in Bangalore,haiku
/site/blog/aiims-bsc-nursing,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Kota fees,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/aiims-bsc-nursing,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,check TNEA cutoff,mid,category-pillar,check TNEA cutoff,haiku
/site/blog/aiims-bsc-nursing,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,VITEEE cutoff scores,mid,sibling-post,VITEEE exam cutoff,haiku
/site/blog/aiims-bsc-nursing,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,convert EAMCET marks to rank,pre-conclusion,sibling-post,EAMCET marks vs rank,haiku
/site/blog/aiims-nursing,T4,Courses & Careers,/site/blog/aakash-institute-fee-structure,T1P,Courses & Careers,current Aakash Institute fees,intro,category-pillar,Aakash Institute fee structure,haiku
/site/blog/aiims-nursing,T4,Courses & Careers,/site/blog/pharm-d-course,T1P,Courses & Careers,everything about Pharm D,mid,category-pillar,the Pharm D course,haiku
/site/blog/aiims-nursing,T4,Courses & Careers,/site/blog/top-bams-colleges-in-pune,T2,Courses & Careers,Pune BAMS college list,mid,sibling-post,top BAMS colleges in Pune,haiku
/site/blog/aiims-nursing,T4,Courses & Careers,/site/blog/top-bsc-nursing-colleges-in-bangalore,T3,Courses & Careers,Bangalore BSc Nursing college list,pre-conclusion,sibling-post,top BSc Nursing colleges in Bangalore,haiku
/site/blog/aiims-paramedical-seats-and-courses,T4,Courses & Careers,/site/blog/aakash-institute-fee-structure,T1P,Courses & Careers,current Aakash Institute fees,intro,category-pillar,Aakash Institute fee structure,haiku
/site/blog/aiims-paramedical-seats-and-courses,T4,Courses & Careers,/site/blog/pharm-d-course,T1P,Courses & Careers,everything about Pharm D,mid,category-pillar,the Pharm D course,haiku
/site/blog/aiims-paramedical-seats-and-courses,T4,Courses & Careers,/site/blog/top-bams-colleges-in-pune,T2,Courses & Careers,Pune BAMS college list,mid,sibling-post,top BAMS colleges in Pune,haiku
/site/blog/aiims-paramedical-seats-and-courses,T4,Courses & Careers,/site/blog/top-bsc-nursing-colleges-in-bangalore,T3,Courses & Careers,top BSc Nursing colleges in Bangalore,pre-conclusion,sibling-post,top BSc Nursing colleges in Bangalore,haiku
/site/blog/aiims-rank-predictor-2025,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Kota coaching costs,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/aiims-rank-predictor-2025,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,TNEA college and branch cutoffs,mid,category-pillar,TNEA college and branch cutoffs,haiku
/site/blog/aiims-rank-predictor-2025,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,check VITEEE cutoff,mid,sibling-post,VITEEE exam cutoff,haiku
/site/blog/aiims-rank-predictor-2025,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,EAMCET marks vs rank,pre-conclusion,sibling-post,EAMCET marks vs rank,haiku
/site/blog/aisect-counselling,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Career Institute fee structure,intro,category-pillar,Allen Kota coaching fees,haiku
/site/blog/aisect-counselling,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,TNEA college and branch cutoffs,mid,category-pillar,TNEA cutoff details,haiku
/site/blog/aisect-counselling,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,cutoff for VIT admission,mid,sibling-post,VITEEE exam cutoff,haiku
/site/blog/aisect-counselling,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,EAMCET rank prediction,pre-conclusion,sibling-post,EAMCET marks vs rank,haiku
/site/blog/aisect-exam,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,current Allen Kota fees,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/aisect-exam,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,category-wise TNEA cutoffs,mid,category-pillar,TNEA cutoff details,haiku
/site/blog/aisect-exam,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,VITEEE exam cutoff,mid,sibling-post,VITEEE exam cutoff,haiku
/site/blog/aisect-exam,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,EAMCET marks vs rank,pre-conclusion,sibling-post,understand your EAMCET rank,haiku
/site/blog/aisect-exam-2025,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,current Allen Kota fees,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/aisect-exam-2025,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,category-wise TNEA cutoffs,mid,category-pillar,category-wise TNEA cutoffs,haiku
/site/blog/aisect-exam-2025,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,cutoff for VIT admission,mid,sibling-post,VITEEE exam cutoff,haiku
/site/blog/aisect-exam-2025,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,EAMCET rank prediction,pre-conclusion,sibling-post,EAMCET marks vs rank,haiku
/site/blog/allahabad-bank-education-loan,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,the education loan process,intro,category-pillar,how education loans work,haiku
/site/blog/allahabad-bank-education-loan,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,student loans without a guarantor,mid,category-pillar,education loan without a co-applicant,haiku
/site/blog/allahabad-bank-education-loan,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI loan-eligible colleges,mid,sibling-post,SBI education loan college list,haiku
/site/blog/allahabad-bank-education-loan,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI's education loan scheme,pre-conclusion,sibling-post,SBI education loan,haiku
/site/blog/allahabad-bank-education-loan,T3,Education Loans,/site/education-loan,T0,Money Page,explore education loan choices,conclusion,t0-money-page,explore education loan options,haiku
/site/blog/alternate-options-after-the-jee-mains-exam,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Kota fees,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/alternate-options-after-the-jee-mains-exam,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,category-wise TNEA cutoffs,mid,category-pillar,category-wise TNEA cutoffs,haiku
/site/blog/alternate-options-after-the-jee-mains-exam,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,VITEEE cutoff scores,mid,sibling-post,VITEEE cutoff scores,haiku
/site/blog/alternate-options-after-the-jee-mains-exam,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,EAMCET marks vs rank,pre-conclusion,sibling-post,understand your EAMCET rank,haiku
/site/blog/alternative-education-loan-options-in-india-compare-apply,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,how education loans work,intro,category-pillar,how education loans work,haiku
/site/blog/alternative-education-loan-options-in-india-compare-apply,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,how to get a loan without a co-signer,mid,category-pillar,education loan without a co-applicant,haiku
/site/blog/alternative-education-loan-options-in-india-compare-apply,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI loan-eligible colleges,mid,sibling-post,SBI education loan college list,haiku
/site/blog/alternative-education-loan-options-in-india-compare-apply,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,apply for SBI's education loan,pre-conclusion,sibling-post,SBI education loan,haiku
/site/blog/alternative-education-loan-options-in-india-compare-apply,T3,Education Loans,/site/education-loan,T0,Money Page,education loan in India,conclusion,t0-money-page,compare education loans,haiku
/site/blog/amity-entrance-mba-exam,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Kota coaching costs,intro,category-pillar,Allen Kota fees,haiku
/site/blog/amity-entrance-mba-exam,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,check TNEA cutoff,mid,category-pillar,TNEA cutoff details,haiku
/site/blog/amity-entrance-mba-exam,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,VITEEE cutoff scores,mid,sibling-post,VITEEE cutoff scores,haiku
/site/blog/amity-entrance-mba-exam,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,EAMCET marks vs rank,pre-conclusion,sibling-post,EAMCET marks vs rank,haiku
/site/blog/analysis-of-kcet-rank-vs-percentile,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Kota JEE + NEET coaching fees,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/analysis-of-kcet-rank-vs-percentile,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,TNEA cutoff guide,mid,category-pillar,category-wise TNEA cutoffs,haiku
/site/blog/analysis-of-kcet-rank-vs-percentile,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,cutoff for VIT admission,mid,sibling-post,VITEEE exam cutoff,haiku
/site/blog/analysis-of-kcet-rank-vs-percentile,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,EAMCET marks and rank breakdown,pre-conclusion,sibling-post,EAMCET marks vs rank,haiku
/site/blog/andhra-pradesh-neet-rank-predictor-2025,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Kota fees,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/andhra-pradesh-neet-rank-predictor-2025,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,TNEA cutoff guide,mid,category-pillar,category-wise TNEA cutoffs,haiku
/site/blog/andhra-pradesh-neet-rank-predictor-2025,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,VITEEE exam cutoff,mid,sibling-post,VITEEE cutoff scores,haiku
/site/blog/andhra-pradesh-neet-rank-predictor-2025,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,understand your EAMCET rank,pre-conclusion,sibling-post,EAMCET marks vs rank,haiku
/site/blog/andhra-pradesh-neet-ug-counselling,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Career Institute fee structure,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/andhra-pradesh-neet-ug-counselling,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,TNEA cutoff details,mid,category-pillar,category-wise TNEA cutoffs,haiku
/site/blog/andhra-pradesh-neet-ug-counselling,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,VITEEE exam cutoff,mid,sibling-post,VITEEE cutoff scores,haiku
/site/blog/andhra-pradesh-neet-ug-counselling,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,EAMCET marks and rank breakdown,pre-conclusion,sibling-post,EAMCET marks vs rank,haiku
/site/blog/ap-eamcet-exam,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,current Allen Kota fees,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/ap-eamcet-exam,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,category-wise TNEA cutoffs,mid,category-pillar,category-wise TNEA cutoffs,haiku
/site/blog/ap-eamcet-exam,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,VITEEE cutoff scores,mid,sibling-post,VITEEE cutoff scores,haiku
/site/blog/ap-eamcet-exam,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,convert EAMCET marks to rank,pre-conclusion,sibling-post,understand your EAMCET rank,haiku
/site/blog/ap-eamcet-exam-date,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,current Allen Kota fees,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/ap-eamcet-exam-date,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,category-wise TNEA cutoffs,mid,category-pillar,category-wise TNEA cutoffs,haiku
/site/blog/ap-eamcet-exam-date,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,VITEEE cutoff by branch,mid,sibling-post,VITEEE cutoff by branch,haiku
/site/blog/ap-eamcet-exam-date,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,understand your EAMCET rank,pre-conclusion,sibling-post,convert EAMCET marks to rank,haiku
/site/blog/ap-eamcet-rank-predictor,T3,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Career Institute fee structure,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/ap-eamcet-rank-predictor,T3,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,TNEA college and branch cutoffs,mid,category-pillar,category-wise TNEA cutoffs,haiku
/site/blog/ap-eamcet-rank-predictor,T3,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,VITEEE cutoff scores,mid,sibling-post,VITEEE exam cutoff,haiku
/site/blog/ap-eamcet-rank-predictor,T3,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,EAMCET marks vs rank,pre-conclusion,sibling-post,detailed breakdown of EAMCET marks vs rank,haiku
/site/blog/ap-icet-exam,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Career Institute fee structure,intro,category-pillar,Allen Kota fees,haiku
/site/blog/ap-icet-exam,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,TNEA cutoff details,mid,category-pillar,TNEA cutoff details,haiku
/site/blog/ap-icet-exam,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,VITEEE cutoff scores,mid,sibling-post,VITEEE cutoff scores,haiku
