source_url,status,source_slug,field,paragraph_idx,target_url,action,insertion_type,anchor,original_sentence,new_sentence,reasoning,validation_error
/site/blog/aiims-rank-predictor-2025,dropped,aiims-rank-predictor-2025,,,/site/blog/maharashtra-neet-rank-predictor,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/alternate-options-after-the-jee-mains-exam,planned,alternate-options-after-the-jee-mains-exam,post-body,12.0,/site/blog/jee-mains-counselling-2024,insert,bridge,JEE Mains counselling,"Whether aiming for premier engineering institutions, exploring alternative fields, seeking international opportunities, serving the nation, or taking a gap year for further preparation, each option has its merits and considerations.","Whether aiming for premier engineering institutions (including [JEE Mains counselling](/site/blog/jee-mains-counselling-2024)), exploring alternative fields, seeking international opportunities, serving the nation, or taking a gap year for further preparation, each option has its merits and considerations.","The closing paragraph summarises all post-JEE paths including admission to premier institutions, making counselling a natural parenthetical addition.",
/site/blog/alternate-options-after-the-jee-mains-exam,planned,alternate-options-after-the-jee-mains-exam,post-body,11.0,/site/blog/college-predictor-jee-mains,insert,bridge,college predictor for JEE Mains,"For students whose ultimate goal is admission to the IITs or NITs and are willing to invest additional time and effort, taking a gap year for focused preparation might be a viable option.","For students whose ultimate goal is admission to the IITs or NITs (use a [college predictor for JEE Mains](/site/blog/college-predictor-jee-mains) to set targets) and are willing to invest additional time and effort, taking a gap year for focused preparation might be a viable option.","P10 directly discusses aiming for IITs/NITs, and a college predictor tool is directly relevant to setting admission targets.",
/site/blog/alternate-options-after-the-jee-mains-exam,llm-skipped,alternate-options-after-the-jee-mains-exam,,,/site/blog/jee-mains-registration,skip,bridge,,,,"No paragraph discusses registration dates or form-filling; the post is about post-exam alternatives, so this target has no natural home.",
/site/blog/alternate-options-after-the-jee-mains-exam,planned,alternate-options-after-the-jee-mains-exam,post-body,1.0,/site/blog/100-marks-in-jee-mains-percentile,insert,bridge,JEE Mains marks vs percentile,"With nearly a million candidates taking the JEE this year, only 10% will pass.","With nearly a million candidates taking the JEE this year, only 10% will pass (see [JEE Mains marks vs percentile](/site/blog/100-marks-in-jee-mains-percentile)).","P1 discusses the pass rate, making a marks-vs-percentile reference a natural factual parenthetical for context.",
/site/blog/alternate-options-after-the-jee-mains-exam,dropped,alternate-options-after-the-jee-mains-exam,,,/site/lp/study-loan-eligibility,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/amity-entrance-mba-exam,planned,amity-entrance-mba-exam,post-body,15.0,/site/blog/mba-syllabus,insert,wrap,MBA syllabus,"The Amity entrance exam MBA syllabus covers data interpretation, verbal ability, reasoning, current affairs, and basic concepts in economics, marketing, and management.","The Amity entrance exam [MBA syllabus](/site/blog/mba-syllabus) covers data interpretation, verbal ability, reasoning, current affairs, and basic concepts in economics, marketing, and management.",wrap-scan hit: 'mba syllabus',
/site/blog/amity-entrance-mba-exam,llm-skipped,amity-entrance-mba-exam,,,/site/blog/mah-mba-cet-exam,skip,bridge,,,,"MAH MBA CET is a specific state-level exam not discussed in any eligible paragraph; inserting it would be category-adjacent only, violating rule 8.",
/site/blog/amity-entrance-mba-exam,llm-skipped,amity-entrance-mba-exam,,,/site/blog/vitbee-exam,skip,bridge,,,,VITBEE is an engineering entrance exam with no conceptual overlap in any paragraph of this MBA-focused post.,
/site/blog/amity-entrance-mba-exam,llm-skipped,amity-entrance-mba-exam,,,/site/blog/bca-entrance-exam,skip,bridge,,,,BCA entrance exams are not discussed or relevant to any paragraph in this MBA post.,
/site/blog/amity-entrance-mba-exam,planned,amity-entrance-mba-exam,post-body,1.0,/site/blog/mba-entrance-exam,insert,bridge,Amity Entrance MBA exam,This article covers everything you need to know about the Amity Entrance MBA exam for the 2026 admission cycle.,This article covers everything you need to know about the [Amity Entrance MBA exam](/site/blog/mba-entrance-exam) for the 2026 admission cycle.,Wraps an existing phrase in P1 with the target URL; no paragraph conflict.,
/site/blog/amity-entrance-mba-exam,planned,amity-entrance-mba-exam,post-body,7.0,/site/blog/mah-mba-cet-exam,insert,bridge,MBA admission process,The MBA admission process at Amity follows a  multi-step approach .,The [MBA admission process](/site/blog/mah-mba-cet-exam) at Amity follows a  multi-step approach .,"Wraps an existing phrase in P6 prose sentence; MAH MBA CET is an MBA admission process page, relevant to the admission process discussion.",
/site/blog/andhra-pradesh-neet-rank-predictor-2025,llm-skipped,andhra-pradesh-neet-rank-predictor-2025,,,/site/blog/keam-rank-predictor,skip,bridge,,,,KEAM is a Kerala engineering exam with no conceptual discussion in any eligible paragraph of this AP NEET post.,
/site/blog/andhra-pradesh-neet-rank-predictor-2025,llm-skipped,andhra-pradesh-neet-rank-predictor-2025,,,/site/blog/aiims-rank-predictor-2025,skip,bridge,,,,AIIMS rank prediction is not discussed in any eligible paragraph; no natural wrappable phrase exists.,
/site/blog/andhra-pradesh-neet-rank-predictor-2025,llm-skipped,andhra-pradesh-neet-rank-predictor-2025,,,/site/blog/tamil-nadu-neet-rank-predictor,skip,bridge,,,,Tamil Nadu NEET counselling is not mentioned or discussed in any eligible paragraph of this AP-focused post.,
/site/blog/andhra-pradesh-neet-rank-predictor-2025,llm-skipped,andhra-pradesh-neet-rank-predictor-2025,,,/site/blog/kcet-rank-predictor,skip,bridge,,,,KCET is a Karnataka engineering exam with no relevance to any paragraph in this AP NEET medical post.,
/site/blog/andhra-pradesh-neet-rank-predictor-2025,llm-skipped,andhra-pradesh-neet-rank-predictor-2025,,,/site/blog/education-loan-in-andhra-pradesh,skip,bridge,,,,"No eligible paragraph discusses education loans or financing, so Rule 8 requires skipping.",
/site/blog/andhra-pradesh-neet-rank-predictor-2025,llm-skipped,andhra-pradesh-neet-rank-predictor-2025,,,/site/blog/neet-pg-rank-predictor,skip,bridge,,,,No paragraph discusses NEET PG; all content is about NEET UG undergraduate admissions in Andhra Pradesh.,
/site/blog/andhra-pradesh-neet-rank-predictor-2025,llm-skipped,andhra-pradesh-neet-rank-predictor-2025,,,/site/blog/punjab-neet-rank-predictor-2025,skip,bridge,,,,No eligible paragraph discusses Punjab or provides a natural context for a Punjab-specific rank predictor without feeling forced; all remaining paragraphs are already used or are headings/table rows.,
/site/blog/andhra-pradesh-neet-rank-predictor-2025,planned,andhra-pradesh-neet-rank-predictor-2025,post-body,5.0,/site/blog/kerala-neet-rank-predictor-2025,insert,bridge,Kerala NEET rank predictor,The Andhra Pradesh NEET rank predictor is a smart tool that gives you an early edge in your medical college journey.,The Andhra Pradesh NEET rank predictor is a smart tool that gives you an early edge in your medical college journey (a [Kerala NEET rank predictor](/site/blog/kerala-neet-rank-predictor-2025) does the same for Kerala).,Parenthetical addition under 50 visible chars using the target's distinctive title phrase.,
/site/blog/andhra-pradesh-neet-rank-predictor-2025,dropped,andhra-pradesh-neet-rank-predictor-2025,,,/site/blog/karnataka-neet-rank-predictor-2025,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/andhra-pradesh-neet-rank-predictor-2025,dropped,andhra-pradesh-neet-rank-predictor-2025,,,/site/blog/maharashtra-neet-rank-predictor,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/ap-eamcet-college-predictor,llm-skipped,ap-eamcet-college-predictor,,,/site/blog/cuet-college-predictor,skip,bridge,,,,No paragraph discusses CUET or a general college predictor concept that would make this link topically relevant.,
/site/blog/ap-eamcet-college-predictor,planned,ap-eamcet-college-predictor,post-body,4.0,/site/blog/ts-eamcet-rank-predictor,insert,bridge,TS EAMCET rank,Want to know which colleges you can get into with your  TS EAMCET rank ? Use the predictor and check your options.,Want to know which colleges you can get into with your  [TS EAMCET rank](/site/blog/ts-eamcet-rank-predictor) ? Use the predictor and check your options.,"P4 explicitly mentions TS EAMCET rank, making it a natural anchor for the TS EAMCET rank predictor page.",
/site/blog/ap-eamcet-college-predictor,llm-skipped,ap-eamcet-college-predictor,,,/site/blog/kcet-college-predictor,skip,bridge,,,,No paragraph discusses KCET or Karnataka engineering admissions; inserting it would be category-adjacent at best.,
/site/blog/ap-eamcet-college-predictor,llm-skipped,ap-eamcet-college-predictor,,,/site/neet-college-predictor,skip,bridge,,,,No paragraph discusses NEET or medical college admissions; the post is focused on AP EAPCET engineering admissions.,
/site/blog/ap-eamcet-college-predictor,dropped,ap-eamcet-college-predictor,,,/site/blog/ap-eamcet-rank-predictor,skip,bridge,,,,,dropped: failed validation after retry or no decision returned
/site/blog/ap-eamcet-college-predictor,llm-skipped,ap-eamcet-college-predictor,,,/site/blog/cuet-rank-predictor-tool,skip,bridge,,,,CUET is a central university entrance test with no conceptual overlap with AP EAPCET engineering admissions discussed in any eligible paragraph.,
/site/blog/ap-eamcet-college-predictor,llm-skipped,ap-eamcet-college-predictor,,,/site/blog/mht-cet-rank-predictor,skip,bridge,,,,MHT CET is Maharashtra-specific and no eligible paragraph discusses it or a context where linking it would be natural rather than category-adjacent.,
/site/blog/ap-eamcet-college-predictor,llm-skipped,ap-eamcet-college-predictor,,,/site/blog/viteee-college-predictor,skip,bridge,,,,"Although VIT appears in the college list paragraphs, those are table-caption/list-item fragments under 40 characters and not eligible prose sentences; no qualifying prose sentence discusses VITEEE.",
/site/blog/ap-eamcet-college-predictor,planned,ap-eamcet-college-predictor,post-body,2.0,/site/blog/college-predictor-jee-mains,insert,bridge,JEE Mains predictor,This tool uses an intelligent algorithm combined with previous years' opening and closing rank data from AP EAPCET counselling to suggest the most suitable colleges for you.,This tool uses an intelligent algorithm combined with previous years' opening and closing rank data from AP EAPCET counselling to suggest the most suitable colleges for you (a [JEE Mains predictor](/site/blog/college-predictor-jee-mains) works on the same principle).,"Wraps a short new appositive parenthetical at the sentence boundary with a distinctive word from the target URL, avoiding all forbidden phrases.",
/site/blog/ap-eamcet-exam-date,llm-skipped,ap-eamcet-exam-date,,,/site/blog/ts-eamcet-counselling,skip,bridge,,,,"No eligible prose paragraph discusses TS EAMCET counselling; the only counselling mention (P22/P23) is a table row heading, not a qualifying prose sentence.",
