source_url,source_tier,source_category,target_url,target_tier,target_category,anchor_text,suggested_position,rationale
/site/blog/jansamarth-education-loan,T1,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI's education loan scheme,pre-conclusion,sibling-post
/site/blog/jansamarth-education-loan,T1,Education Loans,/site/education-loan,T0,Money Page,education loan options at Propelld,conclusion,t0-money-page
/site/blog/education-loan-for-coaching,T1,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,the education loan process,intro,category-pillar
/site/blog/education-loan-for-coaching,T1,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,education loan without a co-applicant,mid,category-pillar
/site/blog/education-loan-for-coaching,T1,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI education loan college list,mid,sibling-post
/site/blog/education-loan-for-coaching,T1,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,financing via SBI,pre-conclusion,sibling-post
/site/blog/education-loan-for-coaching,T1,Education Loans,/site/education-loan,T0,Money Page,education loan in India,conclusion,t0-money-page
/site/blog/education-loan-for-md-ms-in-india,T1,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,the education loan process,intro,category-pillar
/site/blog/education-loan-for-md-ms-in-india,T1,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,loans that skip co-applicant requirements,mid,category-pillar
/site/blog/education-loan-for-md-ms-in-india,T1,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI education loan college list,mid,sibling-post
/site/blog/education-loan-for-md-ms-in-india,T1,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,student loans from SBI,pre-conclusion,sibling-post
/site/blog/education-loan-for-md-ms-in-india,T1,Education Loans,/site/education-loan,T0,Money Page,education loan options at Propelld,conclusion,t0-money-page
/site/blog/education-loan-for-bba-students,T1,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,understanding education loans,intro,category-pillar
/site/blog/education-loan-for-bba-students,T1,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,no co-applicant loan options,mid,category-pillar
/site/blog/education-loan-for-bba-students,T1,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI education loan college list,mid,sibling-post
/site/blog/education-loan-for-bba-students,T1,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI education loan,pre-conclusion,sibling-post
/site/blog/education-loan-for-bba-students,T1,Education Loans,/site/education-loan,T0,Money Page,explore education loan choices,conclusion,t0-money-page
/site/blog/arivu-education-loan,T1,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,how student loans function in India,intro,category-pillar
/site/blog/arivu-education-loan,T1,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,how to get a loan without a co-signer,mid,category-pillar
/site/blog/arivu-education-loan,T1,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,check SBI's college list,mid,sibling-post
/site/blog/arivu-education-loan,T1,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI education loan,pre-conclusion,sibling-post
/site/blog/arivu-education-loan,T1,Education Loans,/site/education-loan,T0,Money Page,education loan options at Propelld,conclusion,t0-money-page
/site/blog/axis-bank-education-loan-college-list,T1,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,how education loans work,intro,category-pillar
/site/blog/axis-bank-education-loan-college-list,T1,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,student loans without a guarantor,mid,category-pillar
/site/blog/axis-bank-education-loan-college-list,T1,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI loan-eligible colleges,mid,sibling-post
/site/blog/axis-bank-education-loan-college-list,T1,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI education loan,pre-conclusion,sibling-post
/site/blog/axis-bank-education-loan-college-list,T1,Education Loans,/site/education-loan,T0,Money Page,compare education loans,conclusion,t0-money-page
/site/blog/education-loan-in-bihar,T1,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,understanding education loans,intro,category-pillar
/site/blog/education-loan-in-bihar,T1,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,education loan without a co-applicant,mid,category-pillar
/site/blog/education-loan-in-bihar,T1,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI education loan approved list,mid,sibling-post
/site/blog/education-loan-in-bihar,T1,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,student loans from SBI,pre-conclusion,sibling-post
/site/blog/education-loan-in-bihar,T1,Education Loans,/site/education-loan,T0,Money Page,explore education loan choices,conclusion,t0-money-page
/site/blog/education-loan-for-llb,T1,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,how student loans function in India,intro,category-pillar
/site/blog/education-loan-for-llb,T1,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,loans that skip co-applicant requirements,mid,category-pillar
/site/blog/education-loan-for-llb,T1,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,colleges approved by SBI,mid,sibling-post
/site/blog/education-loan-for-llb,T1,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,apply for SBI's education loan,pre-conclusion,sibling-post
/site/blog/education-loan-for-llb,T1,Education Loans,/site/education-loan,T0,Money Page,education loan in India,conclusion,t0-money-page
/site/blog/education-loan-for-vit-vellore,T1,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,how education loans work,intro,category-pillar
/site/blog/education-loan-for-vit-vellore,T1,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,education loan without a co-applicant,mid,category-pillar
/site/blog/education-loan-for-vit-vellore,T1,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,check SBI's college list,mid,sibling-post
/site/blog/education-loan-for-vit-vellore,T1,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI education loan,pre-conclusion,sibling-post
/site/blog/education-loan-for-vit-vellore,T1,Education Loans,/site/education-loan,T0,Money Page,our education loan guide,conclusion,t0-money-page
/site/blog/education-loan-in-west-bengal,T1,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,the education loan process,intro,category-pillar
/site/blog/education-loan-in-west-bengal,T1,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,how to get a loan without a co-signer,mid,category-pillar
/site/blog/education-loan-in-west-bengal,T1,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,colleges approved by SBI,mid,sibling-post
/site/blog/education-loan-in-west-bengal,T1,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,financing via SBI,pre-conclusion,sibling-post
/site/blog/education-loan-in-west-bengal,T1,Education Loans,/site/education-loan,T0,Money Page,compare education loans,conclusion,t0-money-page
/site/blog/iba-model-education-loan-scheme,T1,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,understanding education loans,intro,category-pillar
/site/blog/iba-model-education-loan-scheme,T1,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,no co-applicant loan options,mid,category-pillar
/site/blog/iba-model-education-loan-scheme,T1,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,check SBI's college list,mid,sibling-post
/site/blog/iba-model-education-loan-scheme,T1,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI's education loan scheme,pre-conclusion,sibling-post
/site/blog/iba-model-education-loan-scheme,T1,Education Loans,/site/education-loan,T0,Money Page,find the right education loan,conclusion,t0-money-page
/site/blog/indian-overseas-bank-education-loan,T1,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,education loan basics,intro,category-pillar
/site/blog/indian-overseas-bank-education-loan,T1,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,no co-applicant loan options,mid,category-pillar
/site/blog/indian-overseas-bank-education-loan,T1,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI education loan college list,mid,sibling-post
/site/blog/indian-overseas-bank-education-loan,T1,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI's education loan scheme,pre-conclusion,sibling-post
/site/blog/indian-overseas-bank-education-loan,T1,Education Loans,/site/education-loan,T0,Money Page,explore education loan choices,conclusion,t0-money-page
/site/blog/education-loan-in-andhra-pradesh,T1,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,education loan basics,intro,category-pillar
/site/blog/education-loan-in-andhra-pradesh,T1,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,education loan without a co-applicant,mid,category-pillar
/site/blog/education-loan-in-andhra-pradesh,T1,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI loan-eligible colleges,mid,sibling-post
/site/blog/education-loan-in-andhra-pradesh,T1,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,student loans from SBI,pre-conclusion,sibling-post
/site/blog/education-loan-in-andhra-pradesh,T1,Education Loans,/site/education-loan,T0,Money Page,find the right education loan,conclusion,t0-money-page
/site/blog/icici-bank-education-loan-college-list,T1,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,education loan basics,intro,category-pillar
/site/blog/icici-bank-education-loan-college-list,T1,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,how to get a loan without a co-signer,mid,category-pillar
/site/blog/icici-bank-education-loan-college-list,T1,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI education loan approved list,mid,sibling-post
/site/blog/icici-bank-education-loan-college-list,T1,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,apply for SBI's education loan,pre-conclusion,sibling-post
/site/blog/icici-bank-education-loan-college-list,T1,Education Loans,/site/education-loan,T0,Money Page,education loan options at Propelld,conclusion,t0-money-page
/site/blog/education-loan-for-bsc-nursing,T1,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,the education loan process,intro,category-pillar
/site/blog/education-loan-for-bsc-nursing,T1,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,loans that skip co-applicant requirements,mid,category-pillar
/site/blog/education-loan-for-bsc-nursing,T1,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,check SBI's college list,mid,sibling-post
/site/blog/education-loan-for-bsc-nursing,T1,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,student loans from SBI,pre-conclusion,sibling-post
/site/blog/education-loan-for-bsc-nursing,T1,Education Loans,/site/education-loan,T0,Money Page,our education loan guide,conclusion,t0-money-page
/site/blog/sbi-education-loan-for-mbbs,T1,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,how education loans work,intro,category-pillar
/site/blog/sbi-education-loan-for-mbbs,T1,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,loans that skip co-applicant requirements,mid,category-pillar
/site/blog/sbi-education-loan-for-mbbs,T1,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,colleges approved by SBI,mid,sibling-post
/site/blog/sbi-education-loan-for-mbbs,T1,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,financing via SBI,pre-conclusion,sibling-post
/site/blog/sbi-education-loan-for-mbbs,T1,Education Loans,/site/education-loan,T0,Money Page,find the right education loan,conclusion,t0-money-page
/site/blog/sbi-education-loan-college-list,T1,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,how student loans function in India,intro,category-pillar
/site/blog/sbi-education-loan-college-list,T1,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,education loan without a co-applicant,mid,category-pillar
/site/blog/sbi-education-loan-college-list,T1,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI's education loan scheme,mid,sibling-post
/site/blog/sbi-education-loan-college-list,T1,Education Loans,/site/blog/jansamarth-education-loan,T1,Education Loans,apply through Jansamarth,pre-conclusion,sibling-post
/site/blog/sbi-education-loan-college-list,T1,Education Loans,/site/education-loan,T0,Money Page,compare education loans,conclusion,t0-money-page
/site/blog/cgfsel-education-loan,T1,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,the education loan process,intro,category-pillar
/site/blog/cgfsel-education-loan,T1,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,no co-applicant loan options,mid,category-pillar
/site/blog/cgfsel-education-loan,T1,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI loan-eligible colleges,mid,sibling-post
/site/blog/cgfsel-education-loan,T1,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI education loan,pre-conclusion,sibling-post
/site/blog/cgfsel-education-loan,T1,Education Loans,/site/education-loan,T0,Money Page,education loan in India,conclusion,t0-money-page
